ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
15.8,0.00000621772,"Kellicottia bostoniensis",1994_5_26,46.251200,-89.503400,26,5,1994
8055.8,0.00475525,"Kellicottia bostoniensis",1995_9_5,46.251200,-89.503400,5,9,1995
107.5,0.0000528801,"Kellicottia bostoniensis",1990_9_4,46.251200,-89.503400,4,9,1990
40,0.0000314821,"Kellicottia bostoniensis",1984_7_22,46.251200,-89.503400,22,7,1984
1140.5,0.000561021,"Kellicottia bostoniensis",1987_8_10,46.251200,-89.503400,10,8,1987
24,0.00000944463,"Kellicottia bostoniensis",1988_6_13,46.251200,-89.503400,13,6,1988
1285,0.000632102,"Kellicottia bostoniensis",1986_6_23,46.251200,-89.503400,23,6,1986
356.5,0.000140292,"Kellicottia bostoniensis",1992_8_13,46.251200,-89.503400,13,8,1992
4962,0.00244085,"Kellicottia bostoniensis",1989_8_21,46.251200,-89.503400,21,8,1989
26,0.0000204634,"Kellicottia bostoniensis",1984_7_29,46.251200,-89.503400,29,7,1984
317,0.000124748,"Kellicottia bostoniensis",1991_6_17,46.251200,-89.503400,17,6,1991
238,0.000187319,"Kellicottia bostoniensis",1984_8_5,46.251200,-89.503400,5,8,1984
50.5,0.0000298096,"Kellicottia bostoniensis",1985_5_27,46.251200,-89.503400,27,5,1985
435.5,0.000171381,"Kellicottia bostoniensis",1992_6_25,46.251200,-89.503400,25,6,1992
101,0.0000397462,"Kellicottia bostoniensis",1985_7_22,46.251200,-89.503400,22,7,1985
831.5,0.000327217,"Kellicottia bostoniensis",1992_8_20,46.251200,-89.503400,20,8,1992
158.5,0.0000779674,"Kellicottia bostoniensis",1990_7_23,46.251200,-89.503400,23,7,1990
79,0.0000388607,"Kellicottia bostoniensis",1990_7_16,46.251200,-89.503400,16,7,1990
79,0.0000310886,"Kellicottia bostoniensis",1993_7_1,46.251200,-89.503400,1,7,1993
269.3,0.000105977,"Kellicottia bostoniensis",1994_7_21,46.251200,-89.503400,21,7,1994
958,0.000376998,"Kellicottia bostoniensis",1986_7_7,46.251200,-89.503400,7,7,1986
40,0.0000196763,"Kellicottia bostoniensis",1990_9_10,46.251200,-89.503400,10,9,1990
403,0.000198239,"Kellicottia bostoniensis",1985_9_16,46.251200,-89.503400,16,9,1985
1712.5,0.000842392,"Kellicottia bostoniensis",1989_8_14,46.251200,-89.503400,14,8,1989
14,0.00000964139,"Kellicottia bostoniensis",1989_5_22,46.251200,-89.503400,22,5,1989
455.5,0.00031369,"Kellicottia bostoniensis",1987_8_31,46.251200,-89.503400,31,8,1987
1980,0.000779182,"Kellicottia bostoniensis",1994_8_18,46.251200,-89.503400,18,8,1994
79,0.000054405,"Kellicottia bostoniensis",1988_6_27,46.251200,-89.503400,27,6,1988
41.5,0.0000285798,"Kellicottia bostoniensis",1985_7_15,46.251200,-89.503400,15,7,1985
13,0.00000895272,"Kellicottia bostoniensis",1988_6_20,46.251200,-89.503400,20,6,1988
20,0.00000787053,"Kellicottia bostoniensis",1987_6_8,46.251200,-89.503400,8,6,1987
13373.5,0.00789424,"Kellicottia bostoniensis",1995_8_17,46.251200,-89.503400,17,8,1995
15250,0.00600128,"Kellicottia bostoniensis",1993_9_7,46.251200,-89.503400,7,9,1993
31.7,0.0000124748,"Kellicottia bostoniensis",1994_6_16,46.251200,-89.503400,16,6,1994
1089,0.00042855,"Kellicottia bostoniensis",1992_7_16,46.251200,-89.503400,16,7,1992
455.5,0.000179251,"Kellicottia bostoniensis",1992_5_21,46.251200,-89.503400,21,5,1992
95,0.000037385,"Kellicottia bostoniensis",1993_6_24,46.251200,-89.503400,24,6,1993
966.2,0.000380225,"Kellicottia bostoniensis",1994_9_1,46.251200,-89.503400,1,9,1994
614,0.000241625,"Kellicottia bostoniensis",1992_5_28,46.251200,-89.503400,28,5,1992
1109,0.000545526,"Kellicottia bostoniensis",1987_8_17,46.251200,-89.503400,17,8,1987
3677.1,0.00217055,"Kellicottia bostoniensis",1995_7_6,46.251200,-89.503400,6,7,1995
545,0.00026809,"Kellicottia bostoniensis",1986_7_21,46.251200,-89.503400,21,7,1986
253.5,0.0000997589,"Kellicottia bostoniensis",1991_7_15,46.251200,-89.503400,15,7,1991
59,0.0000290226,"Kellicottia bostoniensis",1985_7_29,46.251200,-89.503400,29,7,1985
579,0.000284815,"Kellicottia bostoniensis",1987_9_7,46.251200,-89.503400,7,9,1987
79,0.0000388607,"Kellicottia bostoniensis",1990_6_18,46.251200,-89.503400,18,6,1990
20,0.0000137734,"Kellicottia bostoniensis",1984_6_24,46.251200,-89.503400,24,6,1984
990,0.000681784,"Kellicottia bostoniensis",1984_9_9,46.251200,-89.503400,9,9,1984
792,0.000311673,"Kellicottia bostoniensis",1992_9_3,46.251200,-89.503400,3,9,1992
1599.8,0.000629563,"Kellicottia bostoniensis",1994_8_25,46.251200,-89.503400,25,8,1994
3738.2,0.00147108,"Kellicottia bostoniensis",1994_8_4,46.251200,-89.503400,4,8,1994
39.5,0.0000194304,"Kellicottia bostoniensis",1989_7_17,46.251200,-89.503400,17,7,1989
2828.6,0.00166969,"Kellicottia bostoniensis",1995_7_13,46.251200,-89.503400,13,7,1995
79,0.0000310886,"Kellicottia bostoniensis",1991_6_24,46.251200,-89.503400,24,6,1991
1085,0.00053372,"Kellicottia bostoniensis",1989_7_3,46.251200,-89.503400,3,7,1989
372.5,0.000183236,"Kellicottia bostoniensis",1990_7_30,46.251200,-89.503400,30,7,1990
752.5,0.000592257,"Kellicottia bostoniensis",1985_5_17,46.251200,-89.503400,17,5,1985
2725,0.00107236,"Kellicottia bostoniensis",1993_8_19,46.251200,-89.503400,19,8,1993
158.4,0.0000623346,"Kellicottia bostoniensis",1994_7_7,46.251200,-89.503400,7,7,1994
7286.4,0.00430108,"Kellicottia bostoniensis",1995_8_3,46.251200,-89.503400,3,8,1995
428.5,0.000210783,"Kellicottia bostoniensis",1986_6_16,46.251200,-89.503400,16,6,1986
46,0.0000543066,"Kellicottia bostoniensis",1984_7_8,46.251200,-89.503400,8,7,1984
79,0.000054405,"Kellicottia bostoniensis",1989_5_29,46.251200,-89.503400,29,5,1989
227,0.000111663,"Kellicottia bostoniensis",1985_8_5,46.251200,-89.503400,5,8,1985
317,0.000124748,"Kellicottia bostoniensis",1993_8_5,46.251200,-89.503400,5,8,1993
119,0.0000468296,"Kellicottia bostoniensis",1987_6_29,46.251200,-89.503400,29,6,1987
20,0.00000787053,"Kellicottia bostoniensis",1991_9_2,46.251200,-89.503400,2,9,1991
14923.5,0.00880918,"Kellicottia bostoniensis",1995_8_31,46.251200,-89.503400,31,8,1995
1804.5,0.000710118,"Kellicottia bostoniensis",1986_5_26,46.251200,-89.503400,26,5,1986
530.5,0.000260957,"Kellicottia bostoniensis",1990_8_13,46.251200,-89.503400,13,8,1990
9266.5,0.00455826,"Kellicottia bostoniensis",1989_8_28,46.251200,-89.503400,28,8,1989
99,0.0000389591,"Kellicottia bostoniensis",1993_5_27,46.251200,-89.503400,27,5,1993
40,0.0000196763,"Kellicottia bostoniensis",1984_8_12,46.251200,-89.503400,12,8,1984
138.5,0.0000545034,"Kellicottia bostoniensis",1991_8_19,46.251200,-89.503400,19,8,1991
455.5,0.000179251,"Kellicottia bostoniensis",1991_6_10,46.251200,-89.503400,10,6,1991
686.5,0.000270156,"Kellicottia bostoniensis",1987_7_20,46.251200,-89.503400,20,7,1987
49.5,0.0000194796,"Kellicottia bostoniensis",1991_7_22,46.251200,-89.503400,22,7,1991
277,0.000190762,"Kellicottia bostoniensis",1988_8_22,46.251200,-89.503400,22,8,1988
25,0.00000983816,"Kellicottia bostoniensis",1986_8_4,46.251200,-89.503400,4,8,1986
356.5,0.000140292,"Kellicottia bostoniensis",1992_8_6,46.251200,-89.503400,6,8,1992
40,0.0000157411,"Kellicottia bostoniensis",1987_6_1,46.251200,-89.503400,1,6,1987
301,0.000118451,"Kellicottia bostoniensis",1994_7_14,46.251200,-89.503400,14,7,1994
178,0.0000700477,"Kellicottia bostoniensis",1993_6_17,46.251200,-89.503400,17,6,1993
105.5,0.0000726548,"Kellicottia bostoniensis",1988_7_11,46.251200,-89.503400,11,7,1988
229,0.000157706,"Kellicottia bostoniensis",1988_8_1,46.251200,-89.503400,1,8,1988
198,0.0000779182,"Kellicottia bostoniensis",1993_7_8,46.251200,-89.503400,8,7,1993
1457.3,0.000573486,"Kellicottia bostoniensis",1994_7_28,46.251200,-89.503400,28,7,1994
3654.5,0.00215721,"Kellicottia bostoniensis",1995_8_10,46.251200,-89.503400,10,8,1995
205.9,0.0000810271,"Kellicottia bostoniensis",1994_6_23,46.251200,-89.503400,23,6,1994
752.5,0.000296129,"Kellicottia bostoniensis",1992_8_27,46.251200,-89.503400,27,8,1992
12,0.00000590289,"Kellicottia bostoniensis",1990_5_19,46.251200,-89.503400,19,5,1990
119,0.0000819518,"Kellicottia bostoniensis",1988_7_4,46.251200,-89.503400,4,7,1988
60,0.0000295145,"Kellicottia bostoniensis",1984_6_17,46.251200,-89.503400,17,6,1984
277,0.000136258,"Kellicottia bostoniensis",1984_8_26,46.251200,-89.503400,26,8,1984
383,0.000263761,"Kellicottia bostoniensis",1988_8_8,46.251200,-89.503400,8,8,1988
218,0.0000857887,"Kellicottia bostoniensis",1991_5_20,46.251200,-89.503400,20,5,1991
158.5,0.0000779674,"Kellicottia bostoniensis",1987_7_13,46.251200,-89.503400,13,7,1987
50.5,0.0000298096,"Kellicottia bostoniensis",1985_6_24,46.251200,-89.503400,24,6,1985
88.5,0.0000435338,"Kellicottia bostoniensis",1985_8_19,46.251200,-89.503400,19,8,1985
487,0.000191647,"Kellicottia bostoniensis",1986_7_14,46.251200,-89.503400,14,7,1986
297,0.000116877,"Kellicottia bostoniensis",1992_7_2,46.251200,-89.503400,2,7,1992
633.5,0.000436273,"Kellicottia bostoniensis",1987_8_3,46.251200,-89.503400,3,8,1987
105.5,0.000041517,"Kellicottia bostoniensis",1987_6_22,46.251200,-89.503400,22,6,1987
103,0.0000506665,"Kellicottia bostoniensis",1990_6_25,46.251200,-89.503400,25,6,1990
237.5,0.0000934625,"Kellicottia bostoniensis",1991_6_3,46.251200,-89.503400,3,6,1991
2998.3,0.00176986,"Kellicottia bostoniensis",1995_5_25,46.251200,-89.503400,25,5,1995
2285,0.00112401,"Kellicottia bostoniensis",1989_9_5,46.251200,-89.503400,5,9,1989
6205.5,0.00305253,"Kellicottia bostoniensis",1989_7_24,46.251200,-89.503400,24,7,1989
27.5,0.0000135275,"Kellicottia bostoniensis",1989_7_31,46.251200,-89.503400,31,7,1989
142.5,0.0000560775,"Kellicottia bostoniensis",1993_7_15,46.251200,-89.503400,15,7,1993
79,0.000054405,"Kellicottia bostoniensis",1989_6_5,46.251200,-89.503400,5,6,1989
20,0.0000157411,"Kellicottia bostoniensis",1984_7_15,46.251200,-89.503400,15,7,1984
673,0.000264843,"Kellicottia bostoniensis",1987_8_24,46.251200,-89.503400,24,8,1987
1360,0.000535196,"Kellicottia bostoniensis",1993_8_12,46.251200,-89.503400,12,8,1993
198,0.0000779182,"Kellicottia bostoniensis",1991_7_8,46.251200,-89.503400,8,7,1991
24,0.0000118058,"Kellicottia bostoniensis",1990_7_2,46.251200,-89.503400,2,7,1990
3485,0.00137144,"Kellicottia bostoniensis",1993_8_31,46.251200,-89.503400,31,8,1993
352.5,0.000173398,"Kellicottia bostoniensis",1986_6_2,46.251200,-89.503400,2,6,1986
277,0.000109007,"Kellicottia bostoniensis",1993_6_10,46.251200,-89.503400,10,6,1993
515,0.000202666,"Kellicottia bostoniensis",1992_6_11,46.251200,-89.503400,11,6,1992
39.5,0.0000194304,"Kellicottia bostoniensis",1989_8_7,46.251200,-89.503400,7,8,1989
16.5,0.0000113631,"Kellicottia bostoniensis",1987_5_25,46.251200,-89.503400,25,5,1987
218,0.0000857887,"Kellicottia bostoniensis",1992_6_18,46.251200,-89.503400,18,6,1992
427.5,0.000294407,"Kellicottia bostoniensis",1988_8_29,46.251200,-89.503400,29,8,1988
237.5,0.0000934625,"Kellicottia bostoniensis",1993_5_20,46.251200,-89.503400,20,5,1993
932.5,0.000642186,"Kellicottia bostoniensis",1985_8_12,46.251200,-89.503400,12,8,1985
594,0.000233755,"Kellicottia bostoniensis",1992_7_9,46.251200,-89.503400,9,7,1992
475,0.000186925,"Kellicottia bostoniensis",1987_7_6,46.251200,-89.503400,6,7,1987
2138.5,0.00105194,"Kellicottia bostoniensis",1989_7_10,46.251200,-89.503400,10,7,1989
20,0.00000787053,"Kellicottia bostoniensis",1988_5_23,46.251200,-89.503400,23,5,1988
99,0.0000292193,"Kellicottia bostoniensis",1986_7_28,46.251200,-89.503400,28,7,1986
237,0.000116582,"Kellicottia bostoniensis",1984_8_19,46.251200,-89.503400,19,8,1984
699,0.000343844,"Kellicottia bostoniensis",1986_6_9,46.251200,-89.503400,9,6,1986
79,0.0000388607,"Kellicottia bostoniensis",1984_6_10,46.251200,-89.503400,10,6,1984
99,0.0000389591,"Kellicottia bostoniensis",1991_8_5,46.251200,-89.503400,5,8,1991
6664.1,0.00393375,"Kellicottia bostoniensis",1995_7_27,46.251200,-89.503400,27,7,1995
214,0.000105268,"Kellicottia bostoniensis",1990_8_6,46.251200,-89.503400,6,8,1990
435.5,0.000171381,"Kellicottia bostoniensis",1991_7_1,46.251200,-89.503400,1,7,1991
50,0.0000393526,"Kellicottia bostoniensis",1985_7_1,46.251200,-89.503400,1,7,1985
239,0.000117566,"Kellicottia bostoniensis",1990_8_26,46.251200,-89.503400,26,8,1990
253.5,0.0000997589,"Kellicottia bostoniensis",1993_7_22,46.251200,-89.503400,22,7,1993
5100,0.00200698,"Kellicottia bostoniensis",1993_8_26,46.251200,-89.503400,26,8,1993
95,0.000037385,"Kellicottia bostoniensis",1994_5_17,46.251200,-89.503400,17,5,1994
633.5,0.000436273,"Kellicottia bostoniensis",1987_7_27,46.251200,-89.503400,27,7,1987
13,0.00000511584,"Kellicottia bostoniensis",1988_6_6,46.251200,-89.503400,6,6,1988
4944.3,0.00291857,"Kellicottia bostoniensis",1995_6_15,46.251200,-89.503400,15,6,1995
1663,0.000654434,"Kellicottia bostoniensis",1992_7_30,46.251200,-89.503400,30,7,1992
293,0.000201781,"Kellicottia bostoniensis",1988_8_15,46.251200,-89.503400,15,8,1988
75,0.0000516503,"Kellicottia bostoniensis",1988_7_25,46.251200,-89.503400,25,7,1988
55.5,0.0000273009,"Kellicottia bostoniensis",1990_6_11,46.251200,-89.503400,11,6,1990
934.6,0.00036779,"Kellicottia bostoniensis",1994_9_6,46.251200,-89.503400,6,9,1994
713,0.00035073,"Kellicottia bostoniensis",1989_6_26,46.251200,-89.503400,26,6,1989
6211.5,0.00366658,"Kellicottia bostoniensis",1995_7_20,46.251200,-89.503400,20,7,1995
2568.3,0.00151604,"Kellicottia bostoniensis",1995_6_8,46.251200,-89.503400,8,6,1995
475,0.000186925,"Kellicottia bostoniensis",1992_7_23,46.251200,-89.503400,23,7,1992
10,0.00000491908,"Kellicottia bostoniensis",1989_5_19,46.251200,-89.503400,19,5,1989
31.7,0.0000124748,"Kellicottia bostoniensis",1994_6_2,46.251200,-89.503400,2,6,1994
101,0.0000397462,"Kellicottia bostoniensis",1985_7_8,46.251200,-89.503400,8,7,1985
59,0.0000406316,"Kellicottia bostoniensis",1984_7_1,46.251200,-89.503400,1,7,1984
39.5,0.0000272025,"Kellicottia bostoniensis",1988_7_18,46.251200,-89.503400,18,7,1988
5215.9,0.00307889,"Kellicottia bostoniensis",1995_6_1,46.251200,-89.503400,1,6,1995
24,0.0000118058,"Kellicottia bostoniensis",1990_8_20,46.251200,-89.503400,20,8,1990
317,0.000218309,"Kellicottia bostoniensis",1989_6_12,46.251200,-89.503400,12,6,1989
356.5,0.000140292,"Kellicottia bostoniensis",1991_5_27,46.251200,-89.503400,27,5,1991
455.5,0.000179251,"Kellicottia bostoniensis",1992_6_4,46.251200,-89.503400,4,6,1992
1832.9,0.00108194,"Kellicottia bostoniensis",1995_6_22,46.251200,-89.503400,22,6,1995
378,0.000297506,"Kellicottia bostoniensis",1985_9_2,46.251200,-89.503400,2,9,1985
792,0.000389591,"Kellicottia bostoniensis",1989_6_19,46.251200,-89.503400,19,6,1989
950.5,0.000654582,"Kellicottia bostoniensis",1988_9_4,46.251200,-89.503400,4,9,1988
950.4,0.000374007,"Kellicottia bostoniensis",1994_8_11,46.251200,-89.503400,11,8,1994
47.5,0.0000186925,"Kellicottia bostoniensis",1993_6_3,46.251200,-89.503400,3,6,1993
1789.9,0.00123265,"Kellicottia longispina",1994_5_26,46.251200,-89.503400,26,5,1994
0.4,0.000000275468,"Kellicottia longispina",1988_8_1,46.251200,-89.503400,1,8,1988
119,0.0000819518,"Kellicottia longispina",1993_5_20,46.251200,-89.503400,20,5,1993
158.5,0.000109154,"Kellicottia longispina",1987_8_3,46.251200,-89.503400,3,8,1987
2792,0.00192277,"Kellicottia longispina",1992_6_25,46.251200,-89.503400,25,6,1992
199,0.000156623,"Kellicottia longispina",1990_9_4,46.251200,-89.503400,4,9,1990
316.8,0.000218171,"Kellicottia longispina",1994_8_4,46.251200,-89.503400,4,8,1994
578,0.000454916,"Kellicottia longispina",1986_6_30,46.251200,-89.503400,30,6,1986
317,0.000218309,"Kellicottia longispina",1993_6_24,46.251200,-89.503400,24,6,1993
99,0.0000681784,"Kellicottia longispina",1987_8_31,46.251200,-89.503400,31,8,1987
6993.5,0.00481622,"Kellicottia longispina",1989_7_3,46.251200,-89.503400,3,7,1989
3853,0.00265345,"Kellicottia longispina",1989_7_24,46.251200,-89.503400,24,7,1989
20,0.0000137734,"Kellicottia longispina",1991_6_17,46.251200,-89.503400,17,6,1991
1217.5,0.000838457,"Kellicottia longispina",1989_8_14,46.251200,-89.503400,14,8,1989
16,0.0000110187,"Kellicottia longispina",1991_7_15,46.251200,-89.503400,15,7,1991
239,0.000188106,"Kellicottia longispina",1990_9_10,46.251200,-89.503400,10,9,1990
2772,0.00136357,"Kellicottia longispina",1987_6_29,46.251200,-89.503400,29,6,1987
2712.5,0.00186802,"Kellicottia longispina",1992_7_9,46.251200,-89.503400,9,7,1992
47.5,0.0000327119,"Kellicottia longispina",1994_9_1,46.251200,-89.503400,1,9,1994
5049,0.00397383,"Kellicottia longispina",1987_6_8,46.251200,-89.503400,8,6,1987
316.5,0.000155689,"Kellicottia longispina",1986_8_11,46.251200,-89.503400,11,8,1986
64.5,0.0000444193,"Kellicottia longispina",1987_9_7,46.251200,-89.503400,7,9,1987
1175,0.000809188,"Kellicottia longispina",1988_7_11,46.251200,-89.503400,11,7,1988
435.5,0.000214226,"Kellicottia longispina",1987_8_17,46.251200,-89.503400,17,8,1987
119,0.0000819518,"Kellicottia longispina",1988_9_4,46.251200,-89.503400,4,9,1988
134.5,0.000105859,"Kellicottia longispina",1990_7_23,46.251200,-89.503400,23,7,1990
756,0.000892518,"Kellicottia longispina",1985_5_20,46.251200,-89.503400,20,5,1985
190,0.000130847,"Kellicottia longispina",1993_8_19,46.251200,-89.503400,19,8,1993
856.5,0.000842638,"Kellicottia longispina",1985_5_27,46.251200,-89.503400,27,5,1985
584,0.000402184,"Kellicottia longispina",1992_5_21,46.251200,-89.503400,21,5,1992
168,0.000132225,"Kellicottia longispina",1985_7_29,46.251200,-89.503400,29,7,1985
158,0.000124354,"Kellicottia longispina",1986_7_28,46.251200,-89.503400,28,7,1986
158.5,0.000124748,"Kellicottia longispina",1990_8_13,46.251200,-89.503400,13,8,1990
8725,0.00600865,"Kellicottia longispina",1989_5_29,46.251200,-89.503400,29,5,1989
2191,0.00150888,"Kellicottia longispina",1987_6_1,46.251200,-89.503400,1,6,1987
1774.1,0.00122177,"Kellicottia longispina",1994_6_9,46.251200,-89.503400,9,6,1994
25,0.0000196763,"Kellicottia longispina",1986_8_18,46.251200,-89.503400,18,8,1986
1694.9,0.00116723,"Kellicottia longispina",1994_5_17,46.251200,-89.503400,17,5,1994
10510,0.00723793,"Kellicottia longispina",1989_6_19,46.251200,-89.503400,19,6,1989
158.5,0.000124748,"Kellicottia longispina",1990_7_30,46.251200,-89.503400,30,7,1990
1011.5,0.000497565,"Kellicottia longispina",1986_6_9,46.251200,-89.503400,9,6,1986
962.5,0.000662846,"Kellicottia longispina",1989_8_21,46.251200,-89.503400,21,8,1989
620,0.000426976,"Kellicottia longispina",1993_7_22,46.251200,-89.503400,22,7,1993
760.3,0.000523597,"Kellicottia longispina",1994_7_28,46.251200,-89.503400,28,7,1994
449,0.000353387,"Kellicottia longispina",1987_7_20,46.251200,-89.503400,20,7,1987
1465,0.0010089,"Kellicottia longispina",1992_5_28,46.251200,-89.503400,28,5,1992
5172,0.00356181,"Kellicottia longispina",1989_7_10,46.251200,-89.503400,10,7,1989
1774.1,0.00122177,"Kellicottia longispina",1994_6_16,46.251200,-89.503400,16,6,1994
378,0.000371882,"Kellicottia longispina",1985_7_22,46.251200,-89.503400,22,7,1985
1045.4,0.000719937,"Kellicottia longispina",1994_7_21,46.251200,-89.503400,21,7,1994
303.5,0.00023887,"Kellicottia longispina",1986_8_25,46.251200,-89.503400,25,8,1986
20,0.0000137734,"Kellicottia longispina",1991_6_10,46.251200,-89.503400,10,6,1991
145,0.000142653,"Kellicottia longispina",1989_5_22,46.251200,-89.503400,22,5,1989
31.7,0.0000218309,"Kellicottia longispina",1994_8_18,46.251200,-89.503400,18,8,1994
663.5,0.000522209,"Kellicottia longispina",1986_7_21,46.251200,-89.503400,21,7,1986
12,0.0000153475,"Kellicottia longispina",1990_7_9,46.251200,-89.503400,9,7,1990
3405.6,0.00234534,"Kellicottia longispina",1994_6_30,46.251200,-89.503400,30,6,1994
112,0.0000881499,"Kellicottia longispina",1986_9_1,46.251200,-89.503400,1,9,1986
237.5,0.000186925,"Kellicottia longispina",1990_8_6,46.251200,-89.503400,6,8,1990
660,0.000454523,"Kellicottia longispina",1988_7_18,46.251200,-89.503400,18,7,1988
2344.3,0.00161445,"Kellicottia longispina",1994_6_23,46.251200,-89.503400,23,6,1994
201.5,0.000158591,"Kellicottia longispina",1985_8_12,46.251200,-89.503400,12,8,1985
3683,0.00253638,"Kellicottia longispina",1989_7_17,46.251200,-89.503400,17,7,1989
39.5,0.0000272025,"Kellicottia longispina",1991_8_19,46.251200,-89.503400,19,8,1991
237.5,0.000163559,"Kellicottia longispina",1987_8_10,46.251200,-89.503400,10,8,1987
2774,0.00191037,"Kellicottia longispina",1988_7_4,46.251200,-89.503400,4,7,1988
11.3,0.00000889369,"Kellicottia longispina",1995_6_15,46.251200,-89.503400,15,6,1995
1386,0.000954498,"Kellicottia longispina",1989_8_7,46.251200,-89.503400,7,8,1989
2202.5,0.00173348,"Kellicottia longispina",1986_5_26,46.251200,-89.503400,26,5,1986
20,0.0000137734,"Kellicottia longispina",1991_7_29,46.251200,-89.503400,29,7,1991
594,0.000409071,"Kellicottia longispina",1992_7_30,46.251200,-89.503400,30,7,1992
479,0.000565497,"Kellicottia longispina",1985_6_10,46.251200,-89.503400,10,6,1985
79,0.0000621772,"Kellicottia longispina",1990_8_20,46.251200,-89.503400,20,8,1990
661.5,0.000455556,"Kellicottia longispina",1989_9_5,46.251200,-89.503400,5,9,1989
680.5,0.000803384,"Kellicottia longispina",1985_6_3,46.251200,-89.503400,3,6,1985
126.7,0.0000872546,"Kellicottia longispina",1994_8_11,46.251200,-89.503400,11,8,1994
297,0.000204535,"Kellicottia longispina",1993_6_17,46.251200,-89.503400,17,6,1993
